year,source,target
1751,Gabriel  Eisenberger,Philip  Jacobs
1751,Eva  Eisenberg,Philip  Jacobs
1751,Jacob  Gerhart,Wife Of Hans Adam Buss
1751,Elizabeth  Buss,Wife Of Hans Adam Buss
1751,Hans Adam Buss,Wife Of Hans Adam Buss
1751,Jacob  Jeffry,Wife Of Jacob Bossert
1751,Jacob  Bossert,Wife Of Jacob Bossert
1751,George  Kirschner,Wife Of John Schlinger
1751,John  Schlinger,Wife Of John Schlinger
1751,George William Rigel,Wife Of Leonard Koblinger
1751,Leonard  Koblinger,Wife Of Leonard Koblinger
1751,John  Schedener,Wife Of Matthias Roemer
1751,Christina  Schmidt,Wife Of Matthias Roemer
1751,Mattheus  Roemer,Wife Of Matthias Roemer
1751,Maria Sara Buss,Wife Of Michael Mauser
1751,Michael  Mauser,Wife Of Michael Mauser
1751,Frederick  Hauer,Wife Of Nicholas Warner
1751,Nicholas  Warner,Wife Of Nicholas Warner
1751,John  Schermacher,Wife Of Paul Rebliger
1751,Paulus  Rebliger,Wife Of Paul Rebliger
1751,Peter  Bill,Wife Of Peter Bill
1755,Ulrich  Wagener,Adam  Faust
1755,Jacob  Graff,Anna Rosina Kalbach
1755,Henry  Kalbach,Anna Rosina Kalbach
1755,Jacob  Wehry,Barbara  Wehry
1755,Gabriel  Eisenberg,Eva  Eisenberg
1755,Gabriel  Eisenberg,Eva Maria 119
1755,Eva  Eisenberg,Eva Maria 119
1755,Ulrich  Wagener,Eva Maria Faust
1755,Adam  Faust,Eva Maria Faust
1755,Jacob  Graff,Henry  Kalbach
1755,Jacob  Wehry,John Frederick Leiby
1755,Barbara  Wehry,John Frederick Leiby
1755,Jacob  Wehry,Susanna  Bossert
1755,Barbara  Wehry,Susanna  Bossert
1755,John Frederick Leiby,Susanna  Bossert
1757,Philip  Leinhardt,Anna  Leinhardt
1757,John  Lescher,Anna Margaret Dunckel
1757,John  Dunckel,Anna Margaret Dunckel
1757,Gabriel  Eisenberg,Anna Maria Breidman
1757,Eva  Eisenberg,Anna Maria Breidman
1757,Nicholas  Rebenbuler,Anna Maria Breidman
1757,Nicholas  Haff,Apollonia  Mayer
1757,Henry  Kalbach,Christian  Neuman
1757,Conrad  Heninger,Eva  Dunckel
1757,Michael  Heninger,Eva  Dunckel
1757,Gabriel  Eisenberg,Eva  Eisenberg
1757,Nicholas  Haff,Henry  Mayer
1757,Apollonia  Mayer,Henry  Mayer
1757,John  Lescher,John  Dunckel
1757,Philip  Leinhardt,John Jacob Leinhardt
1757,Anna  Leinhardt,John Jacob Leinhardt
1757,Rudolf  Bossert,Martin  Ebler
1757,Conrad  Heninger,Michael  Heninger
1757,Gabriel  Eisenberg,Nicholas  Rebenbuler
1757,Eva  Eisenberg,Nicholas  Rebenbuler
1757,Rudolf  Bossert,Rebecca  Bossert
1757,Martin  Ebler,Rebecca  Bossert
1758,Philip  Leinhardt,Anna  Leinhardt
1758,William  Bossler,Catharina  Bossler
1758,George  Bromer,Catharina  Bromer
1758,Jacob  Dierich,Catharina  Dierich
1758,William  Bossler,Christian  Hausknecht
1758,Catharina  Bossler,Christian  Hausknecht
1758,William  Bossler,Elizabeth  Hausknecht
1758,Catharina  Bossler,Elizabeth  Hausknecht
1758,Christian  Hausknecht,Elizabeth  Hausknecht
1758,Jacob  Dierich,Eva  Dunckel
1758,Catharina  Dierich,Eva  Dunckel
1758,Michael  Heninger,Eva  Dunckel
1758,Leonard  Seydel,Gottfried  Seydel
1758,Magdalena  Seydel,Gottfried  Seydel
1758,George  Bromer,Henry  Balmer
1758,Catharina  Bromer,Henry  Balmer
1758,Leonard  Seydel,Magdalena  Seydel
1758,Philip  Leinhardt,Margriet  Leinhardt
1758,Anna  Leinhardt,Margriet  Leinhardt
1758,Peter  Leinhardt,Margriet  Leinhardt
1758,Leonard  Seydel,Maria  Mayer
1758,Magdalena  Seydel,Maria  Mayer
1758,Gottfried  Seydel,Maria  Mayer
1758,Jacob  Dierich,Michael  Heninger
1758,Catharina  Dierich,Michael  Heninger
1758,Philip  Leinhardt,Peter  Leinhardt
1758,Anna  Leinhardt,Peter  Leinhardt
1760,John Adam Faust,Anna Louisa Faust
1760,Michael  Lescher,Anna Maria Mayer
1760,Catharina  Lescher,Anna Maria Mayer
1760,Michael  Lescher,Catharina  Lescher
1760,Michael  Lescher,Frederick  Mayer
1760,Catharina  Lescher,Frederick  Mayer
1760,Anna Maria Mayer,Frederick  Mayer
1760,John Adam Faust,John Jacob Schumacher
1760,Anna Louisa Faust,John Jacob Schumacher
1760,Peter  Hag,John Michael Heninger
