year,source,target
1762,Stephanus Jordan,Philip Beemer
1762,Jacob Kitts,Peter Service
1762,John Butler,Arent Bradt
1762,Jacob Boosert,Hendrick Grems
1762,Hendrick Hoff,Nicholas Gardinier
1762,Christiaan Schuls,William Snoch
1762,Marcus Lies,James Schoolcraaft
1762,Ephraim Wemp,Andries Wemp
1762,William Boin,Arent Bradt
1762,Jan Boin,Reyer Boin
1762,William Philipse,Douw Fonda
1763,Frans Prun,Johannes Potman
1763,Johannes Van Antwerp,Abraham Veeder
1763,Thomas Cain,William Jong
1763,Samuel Gardinier,Gysbert Van Aalstyn
1762,Peter Quackenbush,James Davis
1763,David De Welt,Jacob De Welt
1763,Philip Miller,Jelles Fonda
1763,Philip Weemer,Philip Miller
1763,Jelles Fonda,Adam Fonda
1763,Peter Conyn,Myndert Wemp
1763,Timothy Leenderson,Johannes Leenderson
1763,Johan Dederk Meyer,Hendrick Wemp
1763,Philip Philipse,Hendrick Dachsteder
1763,Gerrit Van Brakelen,Gerrit Van Brakelen
1764,Jury Fey,Elizabeth Visbach
1764,John Butler,Peter Conyn
1764,Adam Fonda,Douw Fonda
1764,Johannes Leenderson,Jacob Van Aalstyn
1764,John Hare,William Hare
1764,Philip Miller,Jelles Fonda
1764,Peter Grosch,Franciscus Saltz
1764,Laurens Stam,George Stam
1764,Philip Scoefer,Jacob Neef
1764,John Schot Quackenbush,Jeremiah Quackenbush
1764,Hendrick Vrooman,Barent Vrooman
1764,Barent Wemp,Peter Conyn
1764,William Olin,William Snoch
1764,Philip Frederick,Philip Frederick
1764,Volkert Veeder,Cornelius Smith
1764,Cornelius Potman,Arent Potman
1765,Lucas Veeder,Adam Clobelich
1765,Peter Quackenbush,James Davis
1765,Johannes Regtmeyer,Jeremiah Quackenbush
1765,Jury Schenk,Johannes Smith
1765,Hendrick Wemp,Barent Wemp
1765,Ambrosius Selnaar,Philip Philipse
1765,Casper Coens,Jacob Heever
1765,Ludwig Potman,Margretha Rupperts
1765,Jacob Neef,Jacob Neef
1765,Benazar Bedel,Melchert Van Duisen
1765,Harmen Brouwer,Harmanus Fisher
1765,Ambrosius Selnaar,Jacob Algire
1765,Jelles Fonda,Barent Wemp
-1769,Gerrit Van Brakelen,Gerrit Van Brakelen
-1769,Philip Sceffer,Jacob Kitts
-1769,Conrad Mouer,James Lints
-1769,Samuel Rogers,William Mombrute
-1769,John Wilson,Johannes Veeder
-1769,Hendrick Wemp,Hendrick Vrooman
-1769,Gerrit Van Brakelen,Harpert Van Brakelen
-1769,Peter Hansen,Douw Fonda
-1769,Johannes Miller,Adam Sternberg
-1769,Hendrick Vrooman,Jelles Fonda
-1769,Edward Foster,John Long
-1769,Philip Miller,Jacob Kitts
-1769,Barent Wemp,Adam Fonda
1770,William Mombrute,Stephanus Mombrute
1770,Timothy Leenderson,Jan Leenderson
1770,Peter Quackenbush,Johannes Leenderson
1770,Abraham Van Aalstyn,Gose Van Aalstyn
1770,Renier Van Everen,Cornelius Van Aalstyn
1770,Hendrick Scremling,John Van Everen
1770,Abraham Davis,John Davis
1772,Gerrit Van Brakelen,Johannes Kitts
1772,William Van De Werken,Jacob Gardinier
1772,Jacob Kitts,Johannes Neef
1772,William Van Brute,Cobus Davis
1772,Gideon Melat,John Melat
1772,Jacob Collier,Roelf Van De Werken
1772,Samuel Gardinier,Cornelius Van Everen
1772,William Quackenbush,Isaac Collier
1772,Philip Schafer,Johannes Neef
1772,Philip Schafer,Hendrick Boosert
1772,Abraham Van Aalstyn,Cornelius Van Aalstyn
1772,Adam Sexbury,Frederick De Graaf
1772,John Philipse,Arent Bradt
1772,Barent Wemp,Harmanus Smith
1772,Jacob Graff,Jacob Simmons
1772,Cornelius Van Aalstyn,Hunter Quackenbush
1772,Hendrick Hoff,George Frederick L. Bernhart
1772,Nicholas Gardinier,Peter Scremling
1772,Frederick Potman,Arent Potman
1772,Jury Fyles,Peter Conyn
1772,Adam Ekker,Abraham Ekker
1772,Harmen Brouwer,Ephraim Wemp
1772,John Wilson,Jacob Tiefendorf
1772,Jelles Fonda,Peter Hansen
1772,Gerrit Newkerk,Johannes Newkerk
1772,Lewis Philipse,Hanse Hatkok
1772,Robert Spenser,Jacob Gardinier
1772,Timothy Leenderson,William Marinus
1772,Peter Miller,Barent Frederick
1772,Johannes Zeegers,Thomas Zeeger
1772,Peter Hansen,Barent Hansen
1772,Abraham D. Quackenbush,Peter Quack
1772,Hendrick Dachsteder,Robert Yates
