year,source,target
1715,Veit Mossig,Maria Catharina Mossig
1715,Philip Wilhelm Mohr,Christina Moor
1715,Johan Wilhelm Brandau,Elisabetha Brandau
1715,Adam Hertel,Anna Margretha Hertel
1715,Vanentin Wolleben,Susanna Wolleben
1715,Bernhard Luckhard,Justina Luckhard
1715,Arnold Falck,Anna Elisabeth Falck
1715,Johan Stahl,Anna Ursula Stahl
1715,Philip Haupt,Gerdraut Haupt
1715,Balthasar Anspach,Anna Maria Anspach
1715,Johan Conrad Marten,Maria Elisabetha Marten
1715,Johan Wilhelm Schneider,Anna Gerdraut Schneider
1715,Martin Zerb,Elisabetha Zerb
1715,Peter Schmid,Elisabetha Margretha Schmid
1715,Martin Weidmann,Anna Ursula Weidmann
1715,Johan Reichard,Elisabeth Catharina Reichard
1715,Salomon Schutt,Anna Maria Schutt
1715,Hieronymus Weller,Anna Juliana Weller
1715,Frantz Keller,Barbara Keller
1715,Johan Michael Wagel,Anna Maria Wagelin
1715,Just Henrich Schaster,Agnes Schast
1715,Christian Castelmann,Anna Maria Judith Castelmann
1715,Conrad Schauermann,Maria Salome Schauermann
1715,Georg Schaster,Anna Maria Schaster
1715,Michael Bronk,Anna Maria Bronk
1715,Lazarus Dorn,Anna Margretha Dorn
1715,Johan Hess,Anna Catharina Hess
1715,Niclaus Ohmich,Anna Catharina Ohmich
1715,Antoni Kraemer,Gerdraut Kraemer
1715,Zacharias Hoffman,Ester Hoffman
1715,Johan Henrich Krantz,Anna Catharina Krantz
1715,Johan Manges,Anna Eva Manges
1715,Johan Beranhard,Anna Beranhard
1715,Johan Mattheus Jung,Anna Veronica Jung
1715,Laurenz Henrich,Regina Henrich
1715,Clemens Lehmann,Gerdraut Lehmann
1715,Johan Peter Oberbach,Maria Christina Oberbach
1715,Philip Launert,Anna Margretha Launert
1715,Isaac Spoor,Annika Spoor
1715,Wandel Jager,Christina Elisabeth Jager
1715,Abraham Laugs,Anna Catharina Lauck
1715,Johan Planck,Maria Margretha Planck
1715,Christian Meyer,Anna Gerdraut Meyer
1715,Heinrich Mohr,Anna Margretha Mohr
1716,Niclaus Laux,Anna Elisabetha Laugs
