year,source,target
1763,Jacob  Bentz,Catharina  Bentz
1763,Frederick  Ermentraut,Catharina  Ermentraut
1763,Frederick  Ermentraut,Charles  Hederich
1763,Catharina  Ermentraut,Charles  Hederich
1763,George  Mallo,Daniel  Cropp
1763,Anna Barbara Mallo,Daniel  Cropp
1763,Jacob  Argebrecht,Jacob  Niclas
1763,Jacob  Bentz,Jacob  Niclas
1763,Susanna  Argebrecht,Jacob  Niclas
1763,Catharina  Bentz,Jacob  Niclas
1763,Ic Van Gemuenden,Jacob  Perschinger
1763,Ma Van Germuenden,Jacob  Perschinger
1763,Ic Van Gemuenden,Ma Van Germuenden
1763,Ic Van Gemuenden,Maria Catherine Perschinger
1763,Ma Van Germuenden,Maria Catherine Perschinger
1763,Jacob  Perschinger,Maria Catherine Perschinger
1763,Jacob  Argebrecht,Susanna  Argebrecht
1764,Catharina,Anna Margaret Amet
1764,John George Schmidt,Anna Margaret Amet
1764,George  Ermentraut,Barbara  Ermentraut
1764,Jacob  Nicholaus,Barbara  Nicholaus
1764,Elizabeth  Witmann,Caspar  Vogt
1764,Jacob  Bentz,Catharina  Bentz
1764,Jacob  Bentz,George  Bentz
1764,Catharina  Bentz,George  Bentz
1764,Jacob  Nicholaus,Jacob  Argebrech
1764,Barbara  Nicholaus,Jacob  Argebrech
1764,Valentyn  Metzger,Jacob  Argebrecht
1764,Maria Elizabeth Metzger,Jacob  Argebrecht
1764,George  Ermentraut,John Frederick Ermentraut
1764,Barbara  Ermentraut,John Frederick Ermentraut
1764,Catharina,John George Schmidt
1764,Valentyn  Metzger,Maria Elizabeth Metzger
1764,Jacob  Bentz,Sara  Bentz
1764,Catharina  Bentz,Sara  Bentz
1764,George  Bentz,Sara  Bentz
1764,Jacob  Nicholaus,Susanna  Argebrecht
1764,Valentyn  Metzger,Susanna  Argebrecht
1764,Barbara  Nicholaus,Susanna  Argebrecht
1764,Maria Elizabeth Metzger,Susanna  Argebrecht
1764,Jacob  Argebrech,Susanna  Argebrecht
1764,Jacob  Argebrecht,Susanna  Argebrecht
1764,Elizabeth  Witmann,Wife Of Caspar Vogt
1764,Caspar  Vogt,Wife Of Caspar Vogt
1765,Jacob  Cropp,Anna Barbara Cropp
1765,George  Mallo,Anna Barbara Mallo
1765,Frederick  Ermentraut,Anna Margaret Preisch
1765,Catharina  Ermentraut,Anna Margaret Preisch
1765,Augustin  Preisch,Anna Margaret Preisch
1765,Frederick  Ermentraut,Augustin  Preisch
1765,Catharina  Ermentraut,Augustin  Preisch
1765,Peter  Mueller,Barbara  Cropp
1765,Margriet  Mueller,Barbara  Cropp
1765,Jacob  Cropp,Barbara  Cropp
1765,Charles  Hederich,Barbara  Hederich
1765,Jacob  Argebrecht,Barbara  Mallo
1765,Susanna  Argebrecht,Barbara  Mallo
1765,George  Mallo,Barbara  Mallo
1765,Frederick  Ermentraut,Catharina  Ermentraut
1765,Henry  Ermentraut,Catharina  Ermentraut
1765,Magdalena  Ermentraut,Catharina  Ermentraut
1765,Frederick  Ermentraut,Catharina  Ermentraut
1765,Jacob  Mueller,Catharina  Fotsch
1765,Elizabeth  Mueller,Catharina  Fotsch
1765,John  Fotsch,Catharina  Fotsch
1765,William  Manger,Charles  Risch
1765,George  Mallo,Charles  Risch
1765,Susanna  Manger,Charles  Risch
1765,Anna Barbara Mallo,Charles  Risch
1765,Jacob  Mueller,Elizabeth  Mueller
1765,William  Manger,Elizabeth  Risch
1765,George  Mallo,Elizabeth  Risch
1765,Susanna  Manger,Elizabeth  Risch
1765,Anna Barbara Mallo,Elizabeth  Risch
1765,Charles  Risch,Elizabeth  Risch
1765,Charles  Risch,Elizabeth  Risch
1765,Henry  Ermentraut,Frederick  Ermentraut
1765,Magdalena  Ermentraut,Frederick  Ermentraut
1765,Jacob  Argebrecht,George  Mallo
1765,Susanna  Argebrecht,George  Mallo
1765,Charles  Hederich,Jacob  Conrad
1765,Barbara  Hederich,Jacob  Conrad
1765,Peter  Mueller,Jacob  Cropp
1765,Margriet  Mueller,Jacob  Cropp
1765,Jacob  Cropp,John  Argebrecht
1765,Anna Barbara Cropp,John  Argebrecht
1765,Jacob  Mueller,John  Fotsch
1765,Elizabeth  Mueller,John  Fotsch
1765,Henry  Ermentraut,Magdalena  Ermentraut
1765,Peter  Mueller,Margriet  Mueller
1765,George Adam Mann,Maria Elizabeth Mann
1765,George Adam Mann,Philip  Williams
1765,Maria Elizabeth Mann,Philip  Williams
1765,Jacob  Argebrecht,Susanna  Argebrecht
1765,William  Manger,Susanna  Manger
1766,Jacob  Nicholaus,Anna Maria Zeller
1766,Barbara  Nicholaus,Anna Maria Zeller
1766,Henry  Zeller,Anna Maria Zeller
1766,Elizabeth,Barbara  Mallo
1766,George  Mallo,Barbara  Mallo
1766,Jacob  Nicholaus,Barbara  Nicholaus
1766,Catharina,Christina  Armbrister
1766,Philip  Armbrister,Christina  Armbrister
1766,Elizabeth,George  Mallo
1766,Jacob  Nicholaus,Henry  Zeller
1766,Barbara  Nicholaus,Henry  Zeller
1766,Catharina,Philip  Armbrister
1768,Jacob  Nicholaus,Barbara  Nicholaus
1768,Jacob  Nicholaus,John  Zeller
1768,Barbara  Nicholaus,John  Zeller
1768,Jacob  Nicholaus,Wife Of John Zeller
1768,Barbara  Nicholaus,Wife Of John Zeller
1768,John  Zeller,Wife Of John Zeller
1769,Jacob  Nicholaus,Anna Maria Mueller
1769,Catharina,Anna Maria Mueller
1769,Barbara  Nicholaus,Anna Maria Mueller
1769,Peter  Mueller,Anna Maria Mueller
1769,John Peter Mueller,Anna Maria Mueller
1769,George  Ermentraut,Barbara  Ermentraut
1769,George  Ermentraut,Barbara  Mueller
