id,name,gender
383,Marthe Grasset,female
384,Heleine Godineau,unknown
385,Jeanne Valleau,female
386,Ester Blan,female
387,Marie Audar,female
388,Marie Carelie1,female
389,Elisabeth Archambaud,female
390,Capt. Joulin,unknown
391,Claudine Badaud,female
392,Jean Perlier,male
393,Susanne Gouin,female
394,Jacques Parcot,male
395,Marie Cousson,female
396,Anne Beureau,female
397,Litie Couly,unknown
398,Gabriel Thibou,male
399,Mary Couly,mostly_female
400,Marie Mahault,female
401,Auguste Jay,male
402,Anne Marie Bayard,female
403,Anne van Cortland,female
404,Pierre Trocheron,male
405,Judhy Allard,unknown
406,Nicolas Ponsen,male
407,Anne Mils,female
408,Jean Gansel,male
409,Judy Le Roy,female
410,Abraham Salle,male
411,Ollive Perault,unknown
412,Pierre Rezeau,male
413,??? David,unknown
414,Jean Jironne,male
415,Jacques Curie,male
416,Claude Baudouin,mostly_male
417,Willem Couly,male
418,Jacob Thibou,male
419,Etienne van Cortland,male
420,Pierre Legrand,male
421,Jacques Coindrieau,male
422,Pierre Basset,male
423,Isaac Mercier,male
424,Auguste Lucas,male
425,Ester Charon,female
426,Elisabeth Vincent,female
427,Anne Audeberd,female
428,Marteh Coudret,unknown
429,Anne Terrier,female
430,Susanne de le Tour,female
431,Anne Faneuil,female
432,Louise Streing,female
433,Susanne Vergerau,female
434,Jeane Pillet,female
435,Catherine Canon,female
436,Marthe Allard,female
437,Anne Marchant,female
438,Esther Vincent,female
439,Renee Graton,female
440,Magdelaine Peret,unknown
441,Pierre Galeau,male
442,Susane Boisson,unknown
443,Estienne Perdriau,unknown
444,Daniel Bernardeau,male
445,Marianne Monier,female
446,Estienne Mahault,unknown
447,Sara Michel,female
448,Jacques Guiou,male
449,Anne Vigneau,female
450,Marthe Moreau,female
451,Jean Lauran,male
452,Marie Arneau,female
453,Gregoire Gougeon,unknown
454,Judhy Archambeau,unknown
455,Marie Gamor,female
456,Jacob Goselain,male
457,Judy Cleuily,female
458,Daniel Jandin,male
459,Catherine Lamoureux,female
460,William Caldwel,male
461,William Fullwood,male
462,Vincent Tillou,male
463,Daniel Crommelin,male
464,Pierre Badau,male
465,Jacob Baillargeau,male
466,Jacob Ratier,male
467,George Durieu,male
468,Jean Lafont,male
469,Marie Fleuriau,female
470,Mary Tudor,mostly_female
471,Marie la Plaine,female
472,Jeanne Targe,female
473,Madeleine Filleux,female
474,Anne Courtland,female
475,Elisabeth Manigeau,female
476,Madeleine Boudinot,female
477,Jeanne Dugua,female
478,Anne Poupin,female
479,Sara Demarais,female
480,Ester Archambeau,female
481,Magdeleine Lefeure,female
482,Daniel Mainard,male
483,Henry de Money,male
484,Marianne Grasset,female
485,Etienne Giraud,male
486,Jane Foucard,female
487,Jeanne Bouquet,female
488,Jean Pierre Salnaue,male
489,Andre Stuckey,male
490,Elie Chardavoine,male
491,Anne Valleau,female
492,Judith Allard,female
493,Jean Faget,male
494,Elisabeth Vigneau,female
495,Barthelemy Feurt,unknown
496,Jacob Bayard,male
497,Denis Riche,male
498,Arnaud Valleau,male
499,Jean Doublet,male
500,Marie Chevalier,female
501,Blanche Dubois,female
502,Marguerite Bayard,female
503,Madeleine Pelletreau,female
504,Janne Odarts,female
505,Marie Pinard,female
506,Gertrude van Cortland,female
507,Francoise Stuckey,unknown
508,Sara Valleau,female
509,Anne Chardon,female
510,Marie Doublet,female
511,Altuer Blom,unknown
512,Janne Couly,female
513,Anne Hauteman,female
514,Noel Delamare,male
515,Susanne Lheureux [Lerou?],female
516,Jean Gacherie,male
517,Jacob Gernereau,male
518,Anne Cook,female
519,Judith Lesueillee,female
520,Jacques Spinsar,male
521,Jean Jacques Minvielle,male
522,Jacques Ballereau,male
523,David Papin,male
524,Jacques Blanchard,male
525,Daniel Bonnet,male
526,Jacques Arondaux,male
527,Jacques Desbrosses,male
528,Adam Carrillier,male
529,Francois Bureau,unknown
530,Jean Auboyneau,male
531,Simon Rame,male
532,Sara Bontecou,female
533,Elisabeth Audebert,female
534,Marie Anne Bontecou,female
535,Anne de Lancey,female
536,Francoise Barberie,unknown
537,Judith Andreau,female
538,Madeleine Fauconnier,female
539,Susanne Lambert,female
540,Daniel Beau,male
541,Ester Gaillard,female
542,Anne Felhet,female
543,Susanne Bridon,female
544,Salamon Lataniere,unknown
545,Anne Noel,female
546,Pierre Savouret,male
547,Daniel Robertson,male
548,Susanne Nichollas du Cailleau,female
549,Jean Garreau,male
550,Marie Oderes,female
551,Pierre Tiphaine,male
552,Susanne Reneh,female
553,Daniel Gaillard,male
554,Jacques Biebeau,male
555,Pierre Thipine,male
556,Francois Auboineau,unknown
557,Susanne la Moureux,female
558,Lydia Leventhorp,female
559,Madeleine Jaullin,female
560,Marthe Oldfields,female
561,Elisabeth Gaudineau,female
562,Charlotte Streing wife of le Mestre,female
563,Pierre Odere,male
564,Jean Vezien,male
565,Isaac Frehel,male
566,Mercy Blomer,unknown
567,Andre Dupuy,male
568,Janne Archambeau,female
569,Josue Soulisse,male
570,Marie Valleau,female
571,Susanne Peiret,female
572,Jacques Rezeau,male
573,Anne Jay,female
574,Oliver van Cortland,male
575,Anne David,female
576,Margueritte Vincent,unknown
577,Susanne Poincent,female
578,Mother of Andre Lauren,unknown
579,Judith Archambeau,female
580,Judith Robineau,female
581,Catharinne Allaire,unknown
582,Catherine Philips,female
583,Jeanne Montel,female
584,Marie Conte,female
585,David Wilson,male
586,Susanne Vincent,female
587,Jacques de Laborie,male
588,Janne Ressignie,female
589,Marie Basset,female
590,Thomas Bayeux,male
591,Marie Bricou,female
592,Charlotte Bounos,female
593,Jean Moyse Contes,male
594,Jacques Riuaux,male
595,Pierre Durand,male
596,Jeremie Many,male
597,Susanne Contes,female
598,Marie Anne Guichard,female
599,Janne Faucout,female
600,Pregeante Carre,unknown
601,Janne Droumos,female
602,Judith Bourdet,female
