congregation,denomination,betweenness,bridge,degree,end,gender,id,modularity,name,race,start
flatlands-drc,dutch reformed,0,false,3,1791,female,391,6,Neeltie Covenhoven,white,1771
flatlands-drc,dutch reformed,0.008676707397935,female_bridge,5,1802,female,392,4,Neeltie Lott,white,1771
flatlands-drc,dutch reformed,0.045296320357958,false,8,1795,male,397,11,Petrus Wyckoff,white,1772
flatlands-drc,dutch reformed,0.036817809161668,false,14,1802,male,398,11,Lammetie Lott,white,1772
flatlands-drc,dutch reformed,0,false,3,1792,female,399,11,Jannitie Van Nostrand,white,1772
flatlands-drc,dutch reformed,0.008676707397935,male_bridge,4,1802,male,402,9,Cornelius Bennet,white,1773
flatlands-drc,dutch reformed,0,false,2,1793,female,403,9,Dorothea Voorhees,white,1773
flatlands-drc,dutch reformed,0.017277635691958,female_bridge,4,1793,female,405,9,Maria Sewell,white,1773
flatlands-drc,dutch reformed,0,false,5,1793,female,406,12,Nicasie Covenhoven,white,1773
flatlands-drc,dutch reformed,0,false,5,1793,female,408,12,Neeltie Van Pelt,white,1773
flatlands-drc,dutch reformed,0,false,5,1793,male,410,12,Johannis Couwenhoven,white,1773
flatlands-drc,dutch reformed,0,false,5,1793,female,411,12,Itie Amerman,white,1773
flatlands-drc,dutch reformed,0,false,1,1794,male,412,11,Sytie Van Nuys,white,1774
flatlands-drc,dutch reformed,0,false,2,1794,female,415,12,Cornelia Van Sinderen,white,1774
flatlands-drc,dutch reformed,0,false,3,1795,male,419,7,Adam Searsay,white,1775
flatlands-drc,dutch reformed,0.008667235009946,male_bridge,6,1802,male,421,6,John Van Duyn,white,1775
flatlands-drc,dutch reformed,0.004319408922989,false,5,1802,female,422,6,Helena Van Nuys,white,1775
flatlands-drc,dutch reformed,0.069782583932921,male_bridge,14,1802,male,423,15,Rhyme Denys,white,1775
flatlands-drc,dutch reformed,0.004347826086957,female_bridge,4,1797,female,425,6,Geertie Van Duyn,white,1775
flatlands-drc,dutch reformed,0,false,3,1795,female,426,7,Jane Ouke,white,1775
flatlands-drc,dutch reformed,0,false,3,1795,female,427,11,Jane Bloom,white,1775
flatlands-drc,dutch reformed,0.01299138012693,male_bridge,7,1802,male,428,0,Abraham Stoothof,white,1776
flatlands-drc,dutch reformed,0,false,2,1796,female,429,0,Catharina Pimart,white,1776
flatlands-drc,dutch reformed,0.046878848157621,male_bridge,6,1802,male,430,13,Peter Stoothof,white,1776
flatlands-drc,dutch reformed,0,false,2,1800,female,431,13,Lea Van der Bilt,white,1776
flatlands-drc,dutch reformed,0,false,1,1802,male,432,4,Derick Remsen,white,1791
flatlands-drc,dutch reformed,0,false,3,1796,male,437,13,Mattheus Van Dyck,white,1776
flatlands-drc,dutch reformed,0,false,3,1796,female,438,13,Sara Van der bilt,white,1776
flatlands-drc,dutch reformed,0.008676707397935,female_bridge,4,1802,female,439,15,Hilletie Remsen,white,1793
flatlands-drc,dutch reformed,0.0172198843312,false,8,1802,male,442,11,Peter Van der Voort,white,1776
flatlands-drc,dutch reformed,0.011359737913655,false,9,1800,female,443,11,Annatie Covenhoven,white,1776
flatlands-drc,dutch reformed,0,false,2,1796,female,444,1,Nellie Schenck,white,1776
flatlands-drc,dutch reformed,0,false,2,1796,female,445,0,Catharina Stoothof,white,1776
flatlands-drc,dutch reformed,0.000693536673929,false,4,1802,female,447,1,Jane Sprong,white,1776
flatlands-drc,dutch reformed,0,false,3,1796,male,448,11,Michael VdVoort,white,1776
flatlands-drc,dutch reformed,0,false,3,1796,female,451,11,Jetie Stockholm,white,1776
flatlands-drc,dutch reformed,0,false,1,1797,male,452,1,Samuel Stryker,white,1777
flatlands-drc,dutch reformed,0,false,3,1797,female,455,9,Elizabeth Lake,white,1777
flatlands-drc,dutch reformed,0.133475419153169,male_bridge,3,1802,male,456,8,Richard Stillwell,white,1779
flatlands-drc,dutch reformed,0,false,1,1797,female,457,6,Maria Bevoise,white,1777
flatlands-drc,dutch reformed,0,false,1,1797,female,458,10,Cornelia Lozier,white,1777
flatlands-drc,dutch reformed,0,false,3,1800,male,459,9,Coert Johnson,white,1777
flatlands-drc,dutch reformed,0,false,3,1800,female,460,9,Phoebe Stryker,white,1777
flatlands-drc,dutch reformed,0.004347826086957,male_bridge,5,1802,male,461,15,Bernardus Rider,white,1778
flatlands-drc,dutch reformed,0,false,1,1798,female,462,15,Emmetie Denys,white,1778
flatlands-drc,dutch reformed,0,false,3,1798,female,464,16,Jetie Van Nuys,white,1778
flatlands-drc,dutch reformed,0,false,3,1798,male,465,15,William Van Dyck,white,1778
flatlands-drc,dutch reformed,0.004347826086957,female_bridge,4,1802,female,466,15,Jane Denys,white,1778
flatlands-drc,dutch reformed,0,false,3,1802,female,467,13,Lea Van der bilt,white,1784
flatlands-drc,dutch reformed,0.0063796533106,false,5,1802,female,470,16,Sara Van Nuys,white,1778
flatlands-drc,dutch reformed,0,false,2,1798,male,471,17,Samuel Hubbard,white,1778
flatlands-drc,dutch reformed,0,false,2,1801,male,472,11,Peter Covenhoven,white,1778
flatlands-drc,dutch reformed,0.000278374661849,false,3,1802,female,473,14,Ida Covenhoven,white,1778
flatlands-drc,dutch reformed,0.012986643932936,male_bridge,6,1802,male,474,0,Samuel Gerritse,white,1778
flatlands-drc,dutch reformed,0,false,3,1798,female,475,0,Matie Suydam,white,1778
flatlands-drc,dutch reformed,0.017277635691958,male_bridge,6,1802,male,476,15,Isaac Denys,white,1778
flatlands-drc,dutch reformed,3.15746266300401E-06,false,4,1802,male,477,17,Daniel Leuyster,white,1778
flatlands-drc,dutch reformed,0,false,3,1798,male,478,0,Michael Van Der Voort,white,1778
flatlands-drc,dutch reformed,0,false,2,1798,female,479,12,Elizabeth Banker,white,1778
flatlands-drc,dutch reformed,0,false,3,1798,female,480,15,Phoebe Dyck,white,1778
flatlands-drc,dutch reformed,0,false,3,1798,female,481,17,Annatie Nostrand,white,1778
flatlands-drc,dutch reformed,0,false,3,1798,female,482,16,Elizabeth Van Nuys,white,1778
flatlands-drc,dutch reformed,0,false,3,1798,male,483,0,Sytie Stockholm,white,1778
flatlands-drc,dutch reformed,0.067907277622808,false,9,1802,male,484,2,John Voorhees,white,1783
flatlands-drc,dutch reformed,0.082519469304776,female_bridge,12,1802,female,485,2,Rensje Wyckoff,white,1785
flatlands-drc,dutch reformed,0,false,2,1799,female,492,7,Helena Lozier,white,1779
flatlands-drc,dutch reformed,0.004347826086957,female_bridge,4,1802,female,498,0,Laurence Rider,white,1780
flatlands-drc,dutch reformed,0,false,1,1800,female,499,0,Catharina Willemsz,white,1780
flatlands-drc,dutch reformed,6.31492532600802E-06,false,5,1802,male,500,1,Stephan Sprong,white,1780
flatlands-drc,dutch reformed,6.31492532600802E-06,false,5,1802,female,501,1,Margriet Lozier,white,1780
flatlands-drc,dutch reformed,0,false,1,1800,male,502,5,Stephan Voorhees,white,1780
flatlands-drc,dutch reformed,0,false,4,1802,female,503,15,Phoebe Denys,white,1792
flatlands-drc,dutch reformed,0,false,2,1801,male,507,12,Jan Emans,white,1781
flatlands-drc,dutch reformed,0.01210735585098,false,4,1802,female,510,15,Rensje Voorhees,white,1781
flatlands-drc,dutch reformed,0,false,1,1802,male,511,11,Hendrick Plas,white,1782
flatlands-drc,dutch reformed,0,false,2,1802,female,512,11,Margriet Van Nuys,white,1782
flatlands-drc,dutch reformed,0,false,3,1802,male,513,8,Peter Nevins,white,1782
flatlands-drc,dutch reformed,0,false,3,1802,female,514,8,Sara Stryker,white,1782
flatlands-drc,dutch reformed,0.010751160367529,false,4,1802,male,520,7,Hendrick Ouke,white,1782
flatlands-drc,dutch reformed,0,false,4,1802,female,521,1,Angje Van Bommelen,white,1782
flatlands-drc,dutch reformed,0.010751160367529,false,4,1802,female,522,7,Maria Woodruff,white,1782
flatlands-drc,dutch reformed,0,false,3,1802,female,523,8,Johanna Nevius,white,1782
flatlands-drc,dutch reformed,0,false,4,1802,female,524,1,Cornelia Van Sickelen,white,1782
flatlands-drc,dutch reformed,0,false,1,1802,unknown,525,1,____ Bergen,white,1783
flatlands-drc,dutch reformed,0.030274699251681,female_bridge,8,1802,female,526,0,Aletta Rider,white,1783
flatlands-drc,dutch reformed,0.016136266592171,false,5,1802,female,527,11,Anna Van der Voort,white,1783
flatlands-drc,dutch reformed,0,false,2,1802,male,530,1,Benjamin Bennet,white,1794
flatlands-drc,dutch reformed,0.003675314590466,false,5,1802,female,531,11,Abigail Fish,white,1784
flatlands-drc,dutch reformed,0.001526549437322,false,5,1802,male,532,2,Hendrick Van der Veer,white,1784
flatlands-drc,dutch reformed,0,false,3,1802,male,533,2,Peter Voorhees,white,1784
flatlands-drc,dutch reformed,0.013434905391573,female_bridge,7,1802,female,534,2,Debora Voorhees,white,1784
flatlands-drc,dutch reformed,0.001709680127172,false,8,1802,female,535,11,Abigail Covenhoven,white,1784
flatlands-drc,dutch reformed,0,false,1,1802,female,538,11,Margriet Rapelje,white,1784
flatlands-drc,dutch reformed,0,false,2,1802,female,540,3,Eyda Gerritse,white,1784
flatlands-drc,dutch reformed,0,false,2,1802,male,541,11,Lammetie Covenhoven,white,1784
flatlands-drc,dutch reformed,0.004314672728995,false,5,1802,female,543,3,Jane Ditmarse,white,1784
flatlands-drc,dutch reformed,0.001515613660046,false,5,1802,female,544,11,Jane Nagle,white,1790
flatlands-drc,dutch reformed,0,false,1,1802,male,545,15,William Cropsey,white,1785
flatlands-drc,dutch reformed,0,false,3,1802,female,546,0,Catharina Williamsen,white,1785
flatlands-drc,dutch reformed,0,false,2,1802,male,555,3,Jacob Suydam,white,1785
flatlands-drc,dutch reformed,0,false,2,1802,female,556,0,Gitty Rider,white,1785
flatlands-drc,dutch reformed,0,false,3,1802,female,559,17,Anna Nostrand,white,1785
flatlands-drc,dutch reformed,0.02342837295949,false,7,1802,male,561,9,Jeremiah Elsworth,white,1788
flatlands-drc,dutch reformed,0.02342837295949,false,7,1802,female,562,9,Eva Selover,white,1788
flatlands-drc,dutch reformed,0,false,1,1802,female,563,13,Lea Vderbilt,white,1786
flatlands-drc,dutch reformed,0,false,3,1802,female,566,15,daughter Phebe,white,1786
flatlands-drc,dutch reformed,7.57791039120962E-05,false,4,1802,female,567,9,Rebecca Elsworth,white,1788
flatlands-drc,dutch reformed,0,false,2,1802,male,568,11,Samuel Harris,white,1788
flatlands-drc,dutch reformed,0.008686179785924,male_bridge,4,1802,male,573,7,Joseph White,white,1787
flatlands-drc,dutch reformed,0,false,2,1802,female,574,7,Jane Van Houten,white,1787
flatlands-drc,dutch reformed,0,false,2,1802,male,575,9,Wynant Van Pelt,white,1787
flatlands-drc,dutch reformed,0,false,2,1802,female,576,9,Helena Van Van der Veer,white,1787
flatlands-drc,dutch reformed,0,false,1,1802,female,577,6,Neeltie VanderHoven,white,1787
flatlands-drc,dutch reformed,0,false,3,1802,male,580,6,William Furman,white,1787
flatlands-drc,dutch reformed,0,false,3,1802,male,581,6,Sytie Van Duyn,white,1787
flatlands-drc,dutch reformed,0.004314672728995,false,5,1802,female,582,0,Elizabeth Bogert,white,1787
flatlands-drc,dutch reformed,0.000165766789808,false,4,1802,female,583,15,Helena Selover,white,1787
flatlands-drc,dutch reformed,0.017277635691958,female_bridge,4,1802,female,584,7,Jane Post,white,1787
flatlands-drc,dutch reformed,0,false,3,1802,male,585,2,Hendrick VdVeer,white,1788
flatlands-drc,dutch reformed,0.004347826086957,male_bridge,3,1802,male,586,11,Isaac Remsen,white,1788
flatlands-drc,dutch reformed,0.159136118215402,female_bridge,3,1802,female,587,8,Maria Lake,white,1789
flatlands-drc,dutch reformed,0,false,1,1802,female,588,11,Susannah Robert,white,1797
flatlands-drc,dutch reformed,0,false,2,1802,male,589,15,Abraham Van Brunt,white,1789
flatlands-drc,dutch reformed,0,false,2,1802,unknown,590,15,____ Wilson,white,1789
flatlands-drc,dutch reformed,0,false,3,1802,male,591,11,Peter Scott,white,1789
flatlands-drc,dutch reformed,0.008676707397935,female_bridge,4,1802,female,592,15,Helena Van Pelt,white,1789
flatlands-drc,dutch reformed,0,false,2,1802,male,593,9,Samuel Selover,white,1790
flatlands-drc,dutch reformed,0.004347826086957,female_bridge,3,1802,female,594,9,Francina Brouwer,white,1790
flatlands-drc,dutch reformed,0.002169176849484,false,3,1802,male,597,2,Roelof Voorhees,white,1793
flatlands-drc,dutch reformed,0.002169176849484,false,3,1802,female,598,2,Grace Childs,white,1793
flatlands-drc,dutch reformed,0,false,3,1802,male,599,11,Cornelius Nagle,white,1790
flatlands-drc,dutch reformed,0.000438868857454,false,4,1802,male,600,11,Johannes Ditman,white,1790
flatlands-drc,dutch reformed,0.013048214454864,female_bridge,6,1802,female,601,9,Maria Selover,white,1790
flatlands-drc,dutch reformed,0,false,3,1802,male,602,11,Philip Nagle,white,1790
flatlands-drc,dutch reformed,0,false,2,1802,male,603,15,Peter Durie,white,1791
flatlands-drc,dutch reformed,0,false,1,1802,female,604,17,Sara Schoomaker,white,1791
flatlands-drc,dutch reformed,0.001730362692994,false,6,1802,male,605,11,Lucas Covenhoven,white,1791
flatlands-drc,dutch reformed,0,false,3,1802,female,606,16,Jane Van der bilt,white,1791
flatlands-drc,dutch reformed,0,false,2,1802,female,607,15,Wilhelmina Amerman,white,1791
flatlands-drc,dutch reformed,0,false,3,1802,male,608,16,Peter Van der bilt,white,1791
flatlands-drc,dutch reformed,0,false,3,1802,female,609,16,Anna Van der Bilt,white,1791
flatlands-drc,dutch reformed,0.017277635691958,male_bridge,5,1802,male,610,15,Barent Wyckoff,white,1792
flatlands-drc,dutch reformed,0,false,4,1802,male,611,15,Peter G. Wyckoff,white,1792
flatlands-drc,dutch reformed,0,false,2,1802,male,616,0,Denys Van Duyn,white,1792
flatlands-drc,dutch reformed,0,false,2,1802,female,617,0,Catlina Stoothof,white,1792
flatlands-drc,dutch reformed,0,false,2,1802,female,618,0,Cornelia Bogert,white,1792
flatlands-drc,dutch reformed,0.008128770388168,false,5,1802,female,620,11,Anna Covenhoven,white,1792
flatlands-drc,dutch reformed,0,false,4,1802,female,622,15,Adriana Voorhees,white,1792
flatlands-drc,dutch reformed,0,false,3,1802,male,625,10,Abraham Van Sicklen,white,1793
flatlands-drc,dutch reformed,0,false,3,1802,female,626,10,Cornelia Cornelis,white,1793
flatlands-drc,dutch reformed,0,false,1,1802,female,627,7,JaneVan Houten,white,1793
flatlands-drc,dutch reformed,0,false,1,1802,male,628,9,Daniel Selover,white,1793
flatlands-drc,dutch reformed,0.001700634545903,false,3,1802,female,629,15,Abigail Lott,white,1793
flatlands-drc,dutch reformed,0,false,2,1802,male,632,9,John Barclay,white,1796
flatlands-drc,dutch reformed,0,false,3,1802,female,633,10,Gitty Lott,white,1793
flatlands-drc,dutch reformed,0,false,2,1802,female,636,15,Sara Van Pelt,white,1794
flatlands-drc,dutch reformed,0,false,2,1802,female,637,2,Maria Childs,white,1794
flatlands-drc,dutch reformed,0,false,1,1802,female,638,8,Adriantie Schenck,white,1795
flatlands-drc,dutch reformed,0,false,3,1802,female,646,9,Helena Elsworth,white,1795
flatlands-drc,dutch reformed,0,false,3,1802,male,647,2,Simon Back,white,1796
flatlands-drc,dutch reformed,0,false,3,1802,female,648,2,Balatie Van der Veer,white,1796
flatlands-drc,dutch reformed,0,false,1,1802,male,649,7,Jan Van Houten,white,1796
flatlands-drc,dutch reformed,0.017192384200057,male_bridge,6,1802,male,656,3,Jacob Voorhees,white,1797
flatlands-drc,dutch reformed,0.0128445581131,false,5,1802,female,657,3,Maritie Hegeman,white,1797
flatlands-drc,dutch reformed,0,false,2,1802,male,658,15,Abraham Wyckoff,white,1799
flatlands-drc,dutch reformed,0,false,2,1802,female,659,15,Debora Stoothof,white,1799
flatlands-drc,dutch reformed,0,false,2,1802,female,661,0,Hilletie Stoothof,white,1797
flatlands-drc,dutch reformed,0,false,1,1802,male,662,11,Abraham Rapelje,white,1798
flatlands-drc,dutch reformed,0,false,1,1802,female,665,11,Johanna Harris,white,1799
flatlands-drc,dutch reformed,0,false,1,1802,female,676,11,Phoebe Elderse,white,1799
flatlands-drc,dutch reformed,0,false,1,1802,male,677,2,Garret Wyckoff,white,1799
flatlands-drc,dutch reformed,0,false,1,1802,female,682,3,Ida Stillwell,white,1800
flatlands-drc,dutch reformed,0,false,2,1802,female,684,2,Angometie Rapelje,white,1800
flatlands-drc,dutch reformed,0,false,1,1802,female,691,5,Johanna Covenhoven,white,1802
flatlands-drc,dutch reformed,0,false,2,1802,female,694,17,Margriet Ditmans,white,1802
flatlands-drc,dutch reformed,0,false,1,1802,female,695,1,Aletta Remsen,white,1802
flatlands-drc,dutch reformed,0,false,2,1802,male,696,4,John Van Nuys,white,1802
flatlands-drc,dutch reformed,0,false,2,1802,female,699,17,Catharina Rapelje,white,1802
flatlands-drc,dutch reformed,0,false,2,1802,female,700,4,Eliza Van Nuys,white,1802
