,canonical,original
7432,Jane Van Prie,Jan van Beure
7433,Stephan  Weys,Steven Weys
7434,Jacob  Meyer,Jacob Myer
7437,William  Swansen,Willem Swanser
7441,Slave  Kipp,Slave Kip
7442,Gilbert  Ash,Gilbert Ash
7443,Jonathan  Meene,Jonathan Main
7444,Harmanus  Haes,Harme Hoese
7446,Andries  Louw,Andries Ely
7452,William  Walton,William Walton
7459,Christian  Echler,Christiaan Echler
7463,Jacob  Cook,Jacobus Kwik
7464,Jane  Stevens,Jan Stevens
7470,William  Forbes,Willem Forbes
7475,Arend  Schemerhorn,Aarnout Schermerhoorn
7479,Joost  Laning,Joost Laning
7483,Jane  Haldron,John Haldron
7485,Johannes  Pias,Johannes Buys
7488,Isaac  Fonda,Isaac Fonda
7492,Thomas  Tiel,Thomas Daly
7493,Philip Van Bosum,Philippus van Bossum
7494,Cornelius  Schmidt,Cornelus Smit
7497,William  Maddox,William Maddox
7498,Johannes Van Hartsberge,Johannes van Hartsberge
7499,James  Hoeder,James Water
7508,Bout  Wessels,Bout Wessels
7510,Abraham Van Vleck,Abraham van Vlek
7511,Jeuriaen  Witvelt,Jurian Witvelt
7513,Jane Van Vernoy,Jan van Voorn
7517,Peter  Post,Pieter Post
7521,Jane  Alewyn,Jan Ellen
7522,Derck  Alberts,Dirk Elbertse
7527,Jane  Yvere,John Yvere
7529,Richmond  Wyten,Richmond Wytton
7531,Jane  Wit,John Wide
7533,Joseph  Hardt,Joseph Howard
7534,Jeremiah  Bros,Jeremiah Borres
7535,Johannes  Brouwer,Johannes Brouwer
7536,Joseph  Lush,Joseph Lush
7538,Daniel  Lewis,Daniel Lewis
7542,Philip Van Cortland,Philip van Cortland
7545,Burger  Davids,Burger Davids
7551,Egbert Van Bosum,Egbert van Bossen
7553,William  Ellewis,Willem Liewis
7557,Thomas  Belloy,Thomas Powel
7561,William  Neuton,William Neuton
7562,Thomas  Slow,Thomas Slow
7563,Jacob  Prevost,Jacobus Provoost
7569,William  Belloy,William Play
7572,Jane  Tantonn,John Tantonn
7576,Jane  Cray,John Cure
7577,Henry  Kool,Henry Kool
7579,Jane Van Neukirk,Jan van Newkirk
7582,Jane  Estrey,John Estrey
7587,Peter  Davids,Pieter Davids
7588,Gerrit  Keteltas,Gerret Keteltas
7593,Jeuriaen  Wold,Jurian Wold
7599,Harmen  Rutgers,Harmanus Rutgers
7602,Jacob  Simones,Jacob Symons
7603,Cosyn  Andrieszen,Cozyn Andrieszen
7605,Teunis Van Wardt,Theunis van Waert
7606,Jacob  Brouwer,Jacob Preyer
7610,William  Haiman,William Haiman
7614,Johannes  Prie,Johannes Brugh
7615,Cornelius  Jacobs,Cornelus Jacobszen
7616,Albert  Holst,Albartus Holst
7620,Caspar  Bosch,Casparus Bosch
7624,Jacob  Hooghteeling,Jacob Hoogteling
7625,Jane  Roosevelt,Jan Roosevelt
7629,Richard  Dagere,Richard Dagere
7635,Robert  Bensen,Robberd Bensen
7641,Patrick  Macknight,Patrik Macknight
7644,Johannes Van Deurse,Johannes van Deursen
7645,Jacob  Mareetz,Jacobus Mouritz
7649,George  Wolsey,George Willes
7655,David  Mandeville,David Mandeviel
7656,Sjoert  Olferts,Sjoert Olphertse
7657,Huybert Van Der Perego,Huybert van der Burg
7658,Gerrit Du Wendell,Gerret de Wendel
7660,William  Romme,Willem Romme
7662,Victor  Bekker,Victoor Bicker
7666,Samuel  Prevost,Samuel Provoost
7667,Nicholas  Mattheeusen,Nicolaas Matthyszen
7668,Cornelius  Bensen,Cornelus Bensen
7670,Jane  Brown,John Brown
7673,Jane  Andrieszen,Johan Andrieszen
7675,Schibboleth  Bogaert,Schiboleth Bogart
7682,Jane  Meene,John Men
7687,Antoine  Hamm,Anthony Ham
7689,Derck  Cook,Dirck Koek
7692,Cornelius  Louw,Cornelus Louwe
7693,Jane  Stoutenburgh,Jan Stoutenburg
7694,Peter  Clement,Pieter Clement
7695,Peter  Gardimas,Pieter Gardimas
7696,Peter Van Dyck,Pieter van Dyk
7697,Baltus Du Hardt,Baltus de Hart
7700,Harmen  Bussing,Harmen Bussing
7706,Robert  Kimmel,Robberd Cammel
7712,Josaias  Ogden,Josyas Ogden
7715,Louis  Belloy,Lowies Boulje
7719,Jane  Kermer,Jan Cramer
7722,Cornelius  Rapelje,Cornelus Rappalje
7726,Barent Du Cleyn,Barent de Cleyn
7727,David  Casar,David Cosaer
7730,Laurence  Barents,Lourens Barentse
7735,Victor  Haer,Victoor Heyer
7737,Hans  Bergen,Hans Bergen
7738,Johannes  Brestede,Johannes Brestede
7741,Peter  Stille,Pieter Steel
7753,Frederick  Pye,Fredrik Boogh
7755,Samuel  Richardson,Samuel Richerson
7757,Michael  Vaughton,Michiel Vaughton
7762,Isaac  Ver Plank,Isaac Verplank
7765,Claes  Bogaert,Claass Bogart
7766,Abraham  Russel,Abraham Russel
7767,Philip Van Borsum,Philippus van Borsum
7768,Richard  Mcdaniel,Richard McDaniel
7769,Olivier  Tailor,Olivier Teller
7772,Burger  Sip,Burger Sippe
7775,Laurence  Cuyne,Lourens Kinne
7778,Evert Van Wagener,Evert van Wagenen
7781,Hendrick Van Den Berger,Hendrik van den Berg
7782,Teunis  Rol,Denys Relje
7783,Jane  Tavou,Jan Dufoe
7784,Philip  Witvelt,Philip Witvelt
7793,Jane Van Veer,Jan van Vore
7794,William  Maddox,Willem Maddox
7795,Peter  Seyn,Pieter Seyn
7797,Jane  Janszen,John Janszen
7798,Jacob  Schuurman,Jacob Schuurman
7801,Lucas  Stoutenburgh,Luykas Stoutenburg
7802,Jacob  Cook,Jacobus Quick
7804,Rykert  Perego,Rykard Burke
7807,Francois  Pieterse,Frans Pieterse
7813,Johannes  Oostrander,Johannes Oostrander
7814,Johannes  Aertse,Johannes Aartse
7815,Zacharias  Hutsings,Zacharia Hutsings
7816,Hendrick  Meyer,Hendrik Meyer
7817,James  Wouters,Jeames Waters
7818,William  Glover,William Glover
7819,Lodewick  Ackerman,Lodewyk Ackerman
7823,William  Brouwer,William Brouwer
7824,Hendrick  Kermer,Hendrik Kermer
7829,William  Hunt,William Hunt
7831,Timothe  Tiel,Timothe Tilly
7832,Hendrick  Duyn,Hendrik Duyn
7835,Johannes Van Der Heul,Johannes van der Heul
7837,Richard  Truman,Richard Truman
7841,Jane  Macpheadris,John Macpheadris
7845,Cornelius Du Peyster,Cornelus De Peyster
7846,Peter  Couwenhoven,Pieter Couwenhoven
7848,Francis  Silvester,Francis Silvester
7849,Jane  Laton,Jan Alten
7853,Frederick  Spiering,Fredrik Sebring
7858,Frederick  Pelt,Fredrik Bolt
7859,Andries  Meyer,Andries Myer
7862,Derck  Alberts,Dirck Elbertse
7864,David  Janszen,David Janszen
7868,James  Resow,James Resow
7870,Antoine  Kipp,Anthony Kip
7872,William  Huycken,William Gowin
7876,Jane  Alewyn,John Ellen
7877,Jane  Horne,John Horne
7881,Stephan  Chalebot,Steven Chalebot
7885,Jeuriaen  Wael,Jurian Wol
7886,Jane  Smith,John Smith
7889,William  Bekker,Willem Bakker
7894,Valentyn  Persell,Valentyn Persell
7897,Philip  Blakledge,Philip Blakledge
7903,Cornelius  Woertendyke,Cornelus Woertendyk
7905,Derck Van Hudde,Dirk van Houte
7906,Gerrit  Hassing,Gerret Hassing
7910,Bernardus  Podding,Barnardus Bouting
7911,James  Marke,James Marke
7912,Wessel Van Narwood,Wessel van Norde
7914,Jacob  Risch,Jacob Risch
7917,William  Lendith,William Lendith
7920,Burger  David,Burger David
7921,Samuel  Lowe,Samuel Lee
7924,Mattheus  Laning,Mathys Laning
7926,Peter Van Ranst,Pieter van Ranst
7927,Jane  Stays,Johan Stays
7930,William  Forbes,William Forbush
7938,Cornelius  Miserol,Cornelus Miserol
7939,Jacob  Bremen,Jacobus Beerman
7946,Joachim  Roelofse,Jochem Roelofse
7948,Daniel  Lewis,Daniel Liewes
7949,Jane  Balads,John Balads
7951,Abraham  Braisier,Abraham Barsjow
7955,Engel  Hoef,Engel Hoef
7956,Charles  Philips,Charles Philips
7957,Jane  Chissel,John Chissel
7963,Franck  Beasely,Frenck Beselie
7964,Hendrick  Sling,Hendrik Sling
7966,Hendrick  Bros,Hendrik Bras
7974,Mattheus  Pias,Mathys Buys
7985,Joris  Dyckman,Joris Dyckman
7987,Jane  Forseur,Jan Forseur
7988,Abraham  Leffersen,Abraham Lefferts
7997,Barent Du Pye,Barent de Boogh
7998,Teunis Van Wardt,Theunis van Woert
8000,Jacob  Roosevelt,Jacobus Roosevelt
8001,Jacob Du Cay,Jacobus de Kay
8006,Gysbert  Livingston,Gysbert Livingston
8007,Samuel  Canckle,Samuel Canckely
8008,Jane  Staff,John Staff
8015,Thomas  Belloy,Thomas Pouwell
8017,Gerardus  Comfert,Gerrardus Comfert
8018,Cornelius  Wint,Cornelus Weynat
8019,Hendrick  Montras,Hendrik Montras
8027,Carsten  Berger,Carste Burger
8036,Schibboleth  Bogaert,Schibolet Bogart
8041,Johannes Van Couwenhoven,Johannes van Kouwenhove
8043,Nicholas  Mathyse,Nicolaas Mathyse
8046,Burger  Sipkens,Burger Sipkens
8049,Hendrick Van Dyck,Hendrik van Dyk
8051,Daniel Van Winkele,Daniel van Winkel
8059,Jane  Kermer,Jan Kramer
8063,Jane  Hyers,John Herres
8064,Richard  Cox,Richard Cox
8066,Philip  Lion,Philip Lyon
8069,Cornelius Van Tienhoven,Cornelus van Tienhoven
8072,Jane  Meene,John Main
8074,Jacob  Charmo,Jacob Charmo
8075,Josua De La Montange,Jesse de La montange
8080,Vincent  Bodine,Vincent Bodine
8083,Robert  Cheklen,Robberd Sjeklen
8085,Bartholomeusse  Schaats,Bartholomeus Schaats
8086,Joris  Brewerton,Joris Brewerton
8088,Jane  Stout,John Stout
8091,Edward  Meene,Eduard Men
8096,David  Prevost,Davidt Provoost
8097,William  Waldron,William Waldron
8102,Antoine  Lewis,Anthony Liewis
8113,Nathan  Tiel,Nathaniel Daly
8117,Richard  Krieger,Richard Crieger
8119,Thomas  Wolsey,Thomas Liewis
8122,Ida  Meyer,Ide Meyer
8124,Jane  Kool,Jan Killy
8127,Christian  Hartman,Christiaan Hartman
8133,David  Cunningham,Davidt Cunningham
8134,Gilbert  Lottery,Gilbert Lottery
8143,Lodewick  Post,Lodewyk Post
8145,Jane  Thomase,John Thomas
8147,Robbin  Kayker,Robbin Cooker
8152,Jane De La Metre,Jan de La Metre
8155,Olivier  Tailor,Olevier Teller
8163,Philip  Terneur,Philippus Terneur
8165,Hasuel  Mathyse,Hasuel Matyse
8182,Nathan  Usseldun,Nathaniel Usseldun
8188,Mattheus  Belloy,Matheus Bell
8191,Jacob  Renaudet,Jacobus Renaudet
8193,Peter  Vosberge,Pieter Vosberge
8194,Robert  Kimmel,Roberd Cammel
8198,Johannes  Marschalk,Johannes Marschalk
8199,Nicholas  Haiman,Nicolaas Haiman
8222,Hendrick  Groot,Hendrikus Koerte
8223,Thimotheum  Tiel,Thimotheum Telley
8225,Ysebrant Van Kolf,Ysebrant van Cleef
8229,Wilhelm  Beekman,Wilhelmus Beekman
8230,Thomas  Miller,Thomas Miller
8234,Abraham  Meyer,Abraham Meyer
8235,Ida  Hudes,Ewout Ewouts
8236,Thomas  Cromwell,Thomas Grumel
8238,Jane  Horne,John Hoorn
8243,Gerrit Van Gelder,Gerret van Gelder
8245,Philip Van Cortland,Philippus van Cortland
8246,Abraham  Bargeau,Abraham Bargeau
8248,Robert  Burtel,Robberd Bartoll
8257,Benjamin  James,Benjamin James
8267,Caspar  Franse,Casparus Franse
8274,Nicholas Du Foy,Nicolaas de Voue
8280,Wynant  Zandt,Wynant Zandt
8284,George  Brewerton,George Brewerton
8287,Derck  Koch,Dirk Koch
8291,Derck  Ree,Dirk Rhee
8294,Jacob  Sammon,Jacob Samman
8296,Simon  Krieger,Symon Cregier
8297,Richard  Kendrik,Richard Kendrik
8298,Joseph  Laidlie,Joseph Laidlie
8302,Jane  Vos,Jan Vos
8303,Timothe  Thuyl,Timothy Thalley
8304,Peter  Tavou,Pieter Davie
8306,Jane  Laton,John Wilton
8308,Peter  Bedlow,Pieter Bedlo
8310,William  Tiel,Willem Tiel
8311,William  Huycken,William Gouyan
8314,Valentyn  Presling,Valentyn Presling
8318,Ruthgert  Waldron,Rutgerd Waldron
8322,Arend  Henderickse,Arnout Hendrikse
8324,Andrew  Post,Andrew Bisset
8325,Adrian  Bogaert,Adriaan Bogart
8326,Elias  Ellewis,Elias Elles
8328,Abraham  Planck,Abraham Blanck
8329,Charles La Ree,Charles la Roux
8330,Hendrick  Sleght,Hendrik Slegt
8332,Jane  Lewis,John Liewis
8335,Robert  Cheklen,Robert Cheklen
8336,James  Winne,James Wynn
8343,Hendrick  Anthony,Hendrik Anthony
8353,Hendrick  Mercie,Hendrik Mercie
8359,George  Revet,George Revet
8360,Samson La Foy,Samson la Foy
8367,Caspar  Brouwer,Casparus Pryer
8372,Hasuel  Mathyse,Hazuel Mathyse
8395,David  Storm,Davidt Storm
8396,Cornelius  Williams,Cornelus Willemse
8397,Richard  Gutteredge,Richard Gutteredge
8400,Roelof Van Vleckere,Roelof van Vleckere
8403,William  Brestede,Willem Brestede
8413,James  Renaudet,James Renaudet
8415,Jane  Meene,Jan Men
8416,Josua  Ogden,Josaiah Ogden
8426,William  Glover,Willem Glover
8432,Robert  Vesgate,Roberd Vesgate
8433,Richard  Candrey,Richard Candrey
8438,Jane Van Vernoy,Jan van Voren
8445,Paulus  Hoppe,Pouwlus Hoppe
8448,Charles  Slaigh,Charles Slaigh
8458,Jane  Valentine,Jan Valentine
8464,William  Thuyl,Willem Thiele
8465,Hendrick  Sheddel,Hendrik Shedwel
8466,Gerardus  Comfert,Gererdus Comfert
8468,Matthew  Louw,Mathew Low
8471,Jane  Hickford,John Hickford
8474,Hans  Herly,Hans Herly
8475,Antoine  Tivanny,Anthony Tivanny
8481,Robert  Kayker,Robberd Koker
8488,Peter  Cos,Pieter Cousje
8491,Charles La Ree,Charles Le roux
8494,Elias  Breddie,Elyse Bird
8496,Thomas  Nobel,Thomas Nobel
8498,Antoine  Whyt,Anthony White
8514,Jacob  Brouwer,Jacob Pryer
8515,Cornelius  Cornelisz,Cornelus Cornelusse
8517,William  Rous,William Rose
8526,Jane  Suiet,Jan Suiet
8529,Jane  Mackinney,John MacKinney
8533,Abraham  Belloy,Abraham Bell
8535,Thimothey  Tiel,Thimothey Tilly
8537,Mansfield  Decker,Mansfield Tocker
8538,Peter  Lachaire,Pieter Lequier
8540,Nathan  Webb,Nathaniel Webb
8541,Derck  Dyckman,Dirk Dyckman
8542,Thomas  Prie,Thomas Hopper
8543,Peter Van Hoek,Pieter van Hoek
8547,Jane  Lewis,John Lewis
8549,Jacob  Pieterse,Jacob Pieterse
8551,Jacob  Stoutenburgh,Jacobus Stoutenburg
8552,Johannes Van Der Hoef,Johannes van der Hoef
8554,Josua  Montanje,Jesse Montanje
8556,William  Gilbert,William Gilbert
8557,Ebenezer  Maurice,Ebenezer Mors
8560,Jacobus  Peek,Jakobus Bocke
8566,Reyer  Hans,Reyer Hanse
8569,Edward  Meene,Eduard Mann
8577,David  Cray,Davidt Caer
8580,Ahasuerus  Elsworth,Ahasuerus Elsworth
8582,Jacob  La Montagne,Jacobus Montagne
8585,Abraham  Konig,Abraham Koning
8587,Joseph  Rous,Joseph Rys
8595,Christofel Van Nys,Christoffel van Nes
8598,Jane Du Corvo,Jan de Groof
8602,Hendrick  Mersjear,Hendrik Mersjear
8605,Stephan  Mildeman,Steven Mildeman
8608,Johannes  Tibout,Johannes Tibout
8611,William  Hemend,William Hemend
8613,Jane  Brestede,Johan Brestede
8620,Johannes  Spiering,Johannes Sebring
8621,Reynier  Berger,Reynier Burger
8625,Joseph  Heverland,Joseph Heverland
8629,Michael  Cornelisz,Michiel Cornelusse
8630,Andrew  Mansfield,Andrew Mansfield
8631,William  Bekker,Willem Bicker
8632,Hasuel  Mattheeusen,Hasuel Matthyszen
8636,Hendrick De Van Water,Hendrik de van Water
8639,Johannes  Meene,Johannes Mann
8653,Francois Du Vers,Frans de Vries
8658,Peter Du Corvo,Pieter de Groof
8665,Gideon  Leunius,Gidion Lynse
8667,Andries  Coeyemans,Andries Coejemans
8672,Jacob  Dyckman,Jacob Dyckman
8673,Samuel  Janszen,Samuel Janszen
8675,Marten Van Yvere,Marten van Yvere
8679,Abraham Van Wyck,Abraham van Wyk
8681,William  Murfie,William Murfie
8689,Simon  Krieger,Symon Crieger
8694,Simon Van Seysen,Symon van Seysen
8700,Gerrit Du Foreest,Gerret de Foreest
8702,Henry  Wileman,Henry Wileman
8703,Alexander  Simson,Alexander Simson
8706,Cornelius  Rapelje,Cornelus Rapalye
8708,Peter Van Der Perego,Pieter van der Burg
8710,Jane  Colet,Jan Goelet
8711,James  Mackintas,James Makkentas
8715,Jacob  Wouters,Jacob Waters
8716,Jane  Horne,Jan Hoorn
8718,Andries  Barkeyd,Andries Barkeyt
8720,Robert  Cook,Roberd Kok
8722,Jacob  Somerendyk,Jacob Somerendyk
8723,Thomas Du Pye,Thomas de Pue
8730,Jacob  Quackenbusch,Jacob Quackenbusch
8734,William  Wit,William Haywood
8735,Hendrick  Boelen,Hendrikus Boelen
8740,Peter  Rutan,Pieter Rutan
8743,Johannes  Slingerlant,Johannes Slingerlant
8745,Joost Van Seysen,Joost van Seysen
8754,Robert  Kirck,Robberd Crook
8755,Jane  Langedyck,Jan Langedyk
8756,Thomas  Hickzen,Thomas Cosyn
8758,Thomas  Windover,Thomas Windover
8759,Allard  Anthony,Allard Anthony
8760,William  Cray,Willem Carr
8762,Cornelius Van Seysen,Cornelus van Seysen
8766,Gerardus  Beekman,Gerrardus Beekman
8769,Jane  Matlow,Jan Matlow
8774,Hendrick  Bros,Hendrik Peers
8777,Timothe  Tiel,Timothy Tilley
8781,Peter Van Der Lion,Pieter van der Lyn
8784,Hendrick  Franszen,Hendrik Franszen
8785,Thomas  Montanje,Thomas Montanje
8794,Antoine  Lewis,Anthony Lewis
8799,Josaias  Ogden,Jesaias Ogden
8803,Johannes  Rol,Johannes Rol
8805,Philip  Boeckhout,Philip Picket
8811,Jane  Persell,John Persell
8812,Gerrit  Wendell,Gerret Wendel
8813,Alexander  Clark,Alexander Clark
8815,Simon  Abeel,Symon Abeel
8823,Edward  Abeel,Edward Abeel
8825,Jane  Pias,Jan Bass
8830,Nicholas  Anthony,Nicolaas Anthony
8831,Michael  Meyer,Michiel Moor
8834,William  Randal,Willem Rendal
8844,Thomas  Chiles,Thomas Chiles
8845,Daniel  Bloom,Daniel Blom
8858,Jacob De La Montange,Jacobus de La montange
8865,David  Schuyler,Davidt Schuyler
8866,Samuel  Beekman,Samuel Beekman
8867,Thomas  Jennings,Thomas Jennings
8874,Cornelius  Webbers,Cornelus Webbers
8877,Andries  Coeyemans,Andries Coeyeman
8882,Cornelius  Bulsing,Cornelus Bulsing
8886,Josua Du Foreest,Jesse de Foreest
8890,William Pieterse A Negro,Willem Pieterse a Negro
8891,Roelof Van Mepel,Roelof van Mepel
8892,Archibald  Campbell,Archibald Campbell
8895,Jane  Mackinney,Jan MacKinney
8906,Jane  Thomase,Jan Thomas
8907,David  Cray,Davidt Keer
8912,Hans  Tailor,Hans Teller
8913,Jacob  Bandt,Jacobus Bennet
8915,David  Ballard,David Ballard
8920,Christofel  Banker,Christophel Bancker
8923,Joachim Van Albody,Jochem van Albody
8924,Alexander  Short,Alexander Short
8929,Daniel  Polhemius,Daniel Polhemus
8931,Jane  Thurman,John Thurman
8932,Andries  Breddie,Andries Barheit
8934,David  Conde,David Kint
8948,Francois  Reyerson,Frans Reyerszen
8955,James  Syse,James Sise
8958,Cornelius  Louw,Cornelus Low
8959,Frederick  Philips,Frederik Philips
8962,Gideon  Leunius,Gidion Lynce
8969,Mattheus  Nack,Mathys Nack
8970,James  Pias,James Bossie
8971,Jane  Eyck,John Coe
8973,Francis  Child,Francis Child
8977,Abraham  Paulding,Abraham Palding
8987,Jacob  Colet,Jacob Goelet
8989,Barent  Breddie,Barent Barheit
8992,Joseph  Hardt,Joseph Howerd
8994,Jane  Woodside,John Woodside
9001,Arend  Romme,Aernout Romme
9015,Matthew  Clarkson,Matheuw Clarkson
9019,Tymotheus  Louw,Tymotheus Low
9020,Robert  Westgate,Robert Westgate
9024,Thomas  Macelvain,Thomas MacElvain
9026,Jacob  Opde,Jacob Pit
9029,Olivier  Tailor,Oliver Teller
9037,Thomas De La Montange,Thomas de La montange
9040,Harmen De Van Water,Harman de van Water
9041,Peter  Lammerse,Pieter Lammerse
9044,Jane  Manbruet,John Manbruet
9045,Ida  Tjerks,Otto Tjerks
9046,Robert  Kirck,Roberdt Crook
9047,Jane  Remerse,Johan Remerse
9056,Jacob  Ferdon,Jacob Ferdon
9058,James  Clark,James Clark
9059,Jane  Durye,John Dyer
9060,James  Forth,James Forth
9061,Francois  Petersen,Frans Pieterszen
9062,Carsten  Berger,Carsten Burger
9064,Frederick Van Der Schueren,Fredrik van der Schueren
9068,Conrad Ten Eyck,Coenraat Ten Eyk
9069,Cornelius  Bogaert,Cornelus Bogart
9070,Gerrit  Siecken,Gerret Schoon
9072,Hendrick  Tibout,Hendrik Tibout
9075,Teunis Du Veer,Theunis de Voor
9076,William  Adams,William Adams
9078,Andries Ten Eyck,Andries Ten Eyk
9084,Owin  Carthey,Owin Carthey
9085,Christofel  Banker,Christoffel Bancker
9086,Jane  Matlow,John Matlow
9091,Jacob  Fraunces,Jacob Francis
9094,Victor  Haer,Victor Heyer
9098,Richard  Burtel,Richard Priddly
9100,Hendrick  Bros,Hendrik Pears
9101,Caspar Van Noordstrand,Casparus van Noorstrant
9107,Edward  Meene,Edward Men
9109,Arend  Schemerhorn,Aernout Schermerhoorn
9115,Daniel  Bandt,Daniel Bennet
9119,Timothe  Tiel,Timothy Tilly
9129,Arend Van Hoek,Arent van Hoek
9136,Jane  Tiel,John Tilyou
9138,Thomas  Eckkese,Thomas Cox
9141,Jane  Nicholas,John Nichols
9144,William  Randal,William Rendal
9147,Cornelius  Sandford,Cornelus Sandford
9148,Mattheus Du Bois,Matheus de Bois
9155,David  Schuyler,David Schuyler
9156,Adrian  Bogaert,Adrien Bogart
9160,William  Smith,William Smith
9163,Gysbert Uyt Den Bogaert,Gysbert Uyt den Bogart
9166,Isaac  Calyow,Isaac Calyow
9167,William  Forbes,Willem Forbush
9171,Jacob  Montanje,Jacobus Montanje
9186,Lucas  Wessels,Luykas Wessels
9188,Gerardus  Duycking,Gerrardus Duycking
9191,Harmen Van Hoesen,Harman van Huysen
9192,Jellis  Mandeville,Jilles Mandeviel
9197,Dormer  Water,Dormer Widder
9203,Francois Du Langet,Frans de Langet
9211,Charles  Beekman,Charles Beekman
9215,William  Meyer,William More
9217,Matthew  Forbur,Mathew Forbur
9220,Isaac  Cromwell,Isaac Cromwel
9223,Jane  Fiddelaer,John Fiddelaer
9224,Richard  Narwood,Richard Narwood
9225,Benjamin  Herring,Benjamin Herring
9231,Hendrick  Chevalier,Hendrikus Cavelier
9235,Cornelius  Fleming,Cornelus Fleming
9238,Bartholomeusse  Miller,Bartholomeus Miller
9245,Thomas  Whare,Thomas Whare
9250,Jane  Leeck,Jan Lake
9255,Arend  Gilbert,Arent Gilbert
9257,James  Syse,James Sice
9262,Johannes  Tailor,Johannes Teller
9266,Peter  Lott,Pieter Lott
9274,William  Gilbert,Willem Gilbert
9284,Gerardus  Stuyvesant,Gerrardus Stuyvesant
9288,Vincent  Tiel,Vincent Tilyou
9292,Johannes  Chevalier,Johannes Cavelier
9294,William  Bradford,William Bradford
9296,Tymotheus  Tiel,Timothey Tilley
9297,Robert  Kirck,Roberd Crook
9300,Jacob  Day,Jacob Dy
9301,Hendrick  Sickels,Hendrik Sikkels
9310,Jane  Braisier,John Borres
9311,Jane  Manbruet,Jan Manbruet
9313,Gerardus  Beekman,Gerrerdus Beekman
9314,Jane  Krankheit,Jan Krankheyt
9315,Philips  Boeckhout,Philips Picket
9321,Hendrick  Bensen,Hendrikus Bensen
9325,Petrus  Louw,Petrus Low
9330,Thomas  La Montagne,Thomas Montagne
9339,Frederick  Philips,Fredrik Philips
9342,Frederick Van Der Chair,Fredrik van der Schure
9346,Barent  Bassebeek,Barent Bassebeek
9347,Jane  Macevers,John MacEvers
9348,Jeuriaen  Wael,Jurian Woll
9360,Caleb  Miller,Caleb Miller
9361,Johannes Du Veer,Johannes de Voor
9370,Peter  Marschalk,Pieter Marschalk
9373,Jane  Mutlone,John Mutlone
9376,Robert  Westgate,Roberd Westgate
9379,Joseph  Hardt,Joseph Houward
9380,Matthew  Clarkson,Mathew Clarkson
9382,Cornelius Van Wyck,Cornelus van Hoek
9387,Johannes  Jeroleman,Johannes Jeralemon
9391,Teunis  La Montagne,Theunis Montagne
9395,Jane  Doolhage,Jan Doolhage
9399,Cornelius Van Middelwaardt,Cornelus van Middelwaardt
9400,Hasuel Van Groen,Hasuel van Keuren
9403,Derck De Van Haen,Dirk de van Haan
9408,Nicholas  Soepman,Nicolaas Soepman
9415,Henry  Filkens,Henry Filkens
9417,Benjamin  Kierstede,Benjamin Kierstede
9418,Jacob  Rous,Jacobus Roos
9419,Jane  Tailor,John Tayler
9420,William  Fregard,William Fregard
9421,Roelof Van Vleck,Roelof van Vlek
9426,David  Cray,David Care
9427,Charles  Kirck,Charles Crook
9428,Charles  Mackinney,Charles Meginney
9430,Alexander  Fichett,Alexander Fichett
9432,Barefoot  Briendson,Barefoot Briendson
9433,Richard  Cook,Richard Cok
9435,Edward  Sanders,Eduard Sanders
9437,Petrus Van Tilburg,Petrus van Tilburg
9440,William  Rous,William Roos
9442,Mattheus Du Bois,Matheus de Boys
9444,Petrus  Rutgers,Petrus Rutgers
9446,Jane  Nichaljon,John Nichaljon
9447,Isaac  Commer,Isaac Commer
9452,Frederick  Bloom,Fredrik Blom
9458,William  Hamerslaagh,William Hamerslaagh
9461,Hendrick  Rycke,Hendrik Ryke
9464,Cornelius Van Horne,Cornelus van Hoorn
9469,Marten  Salmie,Marten Salmie
9472,Samuel  Laurens,Samuel Lawrence
9476,Jane  Zenger,Johan Zenger
9478,Jane  Grist,John Garside
9481,Hendrick  Haes,Hendrik Hes
9485,Peter  Hybon,Pieter Hibon
9486,Seth  Elsen,Seth Elleson
9491,Walter  Haer,Walter Huyer
9493,Harmen  Simones,Harmanus Symons
9495,Jane  Leeck,John Lake
9499,Richard Van Thome,Richard van Dam
9507,Samuel  Fraunces,Samuel Francis
9509,Jane  Dysmith,Johan Dysmith
9515,Antoine  Lefong,Anthony Lefong
9523,Johannes  Lozier,Johannes Lesier
9526,Hendrick Van Louw,Hendrik van Leew
9536,Jacob  Wessels,Jacobus Wessels
9539,Jacob  Ryckman,Jacobus Rykman
9544,Johannes  Planck,Johannes Blanck
9546,Jane  Perego,Jan Broeka
9550,Harmanus Van Hoesen,Harme van Huysen
9552,Johannes  Schoulbagh,Johannes Schoulbagh
9553,Isaac  Bradejor,Isaac Bradejor
9554,Thomas  Jeffers,Thomas Jeffers
9557,Johannes  Veerman,Johannes Vrooman
9558,Mattheus De Van Ryp,Matthys de van Ryp
9559,William  Snoek,Willem Snoek
9567,Petrus  Montanje,Petrus Montanje
9569,Harmen  Steynmets,Harmanus Stynmets
9570,David  Marens,Davidt Marens
9578,Adolf  Meyer,Adolph Myer
9579,Jane  Kermer,Jan Krommer
9582,Ahasuerus  Draeck,Ahasuerus Turk
9583,Johannes  Simones,Johannes Simonse
9591,Isaac  Somerendyk,Isaac Somerendyk
9592,Hendrick  Brestede,Hendrikus Brestede
9594,Lucas  Braisier,Luykas Brazier
9596,Jane  Stouver,Johan Stouver
9598,Teunis Van Gelder,Theunis van Gelder
9599,Huybert Uyt Den Bogaert,Huybert Uyt den Bogart
