id,name,gender,race
367,Georg Karl,male,white
368,Child  Karl,unknown,white
369,Jacob  Ochsenreiter,male,white
370,Henrich Miniam,male,white
371,Johannes Nicholas Schneider,male,white
372,Nicolaus Hedderick,male,white
373,Michael Bauers,male,white
374,George  Klinger,male,white
375,Martin  Kersterrer,male,white
376,Mathias Heim,male,white
377,Parents (?) Binman,unknown,white
378,Georg Schafer,male,white
379,Barbara  Reitz,female,white
380,Johannes Michael Schafer Jr,male,white
381,Johannes Michael Schaefer,male,white
382,Georg  154,male,white
383,1792,unknown,white
384,Johann Nicolaus Brosius,male,white
385,Anna Maria Reitz,female,white
386,Nicolaus Schneider,male,white
387,Anna Maria Bortner,female,white
388,Nicholas  Hetterich,male,white
389,Johannes Jacob Brosius,male,white
390,Johannes Adam Schleich,male,white
391,Magdalena  Schleich,female,white
392,George  Brosius,male,white
393,Magdalena  Ried,female,white
394,Brosius  154,unknown,white
395,Martin  Kerstetter,male,white
396,Georg Brosius,male,white
397,Maria Catherine Hetterich,female,white
398,Michael Rehbock,male,white
399,Maria Margaret Rebock,female,white
400,Philip Haupts,male,white
401,Maria Magdalena Rittman,female,white
402,Johannes Adam Rehbock,male,white
403,Maria  Rebock,female,white
404,[Noname]  Brosius,unknown,white
405,John Philipse Haupt,male,white
406,Johannes Adam Rebock,male,white
407,Dorothea  Forster,female,white
408,1793,unknown,white
409,Adam Hetterick,male,white
410,Margriet  Hettrick,female,white
411,Henrich Kehler,male,white
412,Jacob Heddericks,male,white
413,Margriet  Heddericks,female,white
414,Jacob Bingeman,male,white
415,Johannes Schneckengast,male,white
416,Michael Rebock,male,white
417,Catharina  Schneckengast,female,white
418,Anna  Bingeman,female,white
419,Adam  Brosius,male,white
420,Apollonia  Hilderbrandt,female,white
421,Philip  Dunkelberger,male,white
422,Samuel Clark,male,white
423,Jacob Herter,male,white
424,Daniel Rothermel,male,white
425,Rothermel  154,unknown,white
426,William  Heim,male,white
427,John William Heim,male,white
428,Bernert Kaufman,unknown,white
429,Friederick Muller,male,white
430,Muller  154,unknown,white
431,Jacob Bauman,male,white
432,Susannah  Bauman,female,white
433,Christina  Clark,female,white
434,Michael Durck,male,white
435,Johannes Koppenheffer,male,white
436,Jacob  Dunkelberger,male,white
437,Adam  Schleich,male,white
438,Hannes Brosius,male,white
439,Andries  Schaefer,male,white
440,Georg Pfeiffer,male,white
441,Marien Magdalena Ried,male,white
442,1794,unknown,white
443,Adam Schleich,male,white
444,Maria Magdalena Schleich,female,white
445,John  Bingeman,male,white
446,Johannes Brosius,male,white
447,Johannes Nicholas Hetterich,male,white
448,Georg  Brosius,male,white
449, Peter Furst,unknown,white
450,1795,unknown,white
451,Vallentin Britsch,male,white
452,Margriet  Schaefer,female,white
453,Christian Leitner,male,white
454,Eva  Leitner,female,white
455,Simon  Scherman,male,white
456,Peter Ressler,male,white
457,Susannah  Ressler,female,white
458,Johannes Weixhen,male,white
459,Catharina  Borell,female,white
460,Elizabeth  Heim,female,white
461,Samuel  Ried,male,white
462,Solomon  Ried,male,white
463,Michael Billman,male,white
464,Marilis Gerhard Maria Catherine,unknown,white
465,Catharina  Lebo,female,white
466,Philip  154,male,white
467,Henrich Klock,male,white
468,Eva  Klock,female,white
469,Philip Krick,male,white
470,Eva Maria Krick,female,white
471,Henrich  Steiner,male,white
472,Michael Wolfgang,male,white
473,Jacob Rauninger,male,white
474,Margriet  Rauninger,female,white
475,Maria Magdalena Heim,female,white
476,Jacob  Harter,male,white
477,Johannes Roth,male,white
478,Maria Elizabeth Roth,female,white
479,Paul Bien,male,white
480,Magdalena  Bien,female,white
481,Georg Leonhardt Emrich,male,white
482,Julianna  Emmerich,female,white
483,Anna Maria Britsch,female,white
484,Johannes Schreckengast,male,white
485,Christina  Wolfgang,female,white
486,Greta  Schreckengast,female,white
487,Conrad  Haupt,male,white
488,Georg  Schmidt,male,white
489,Johannes Strohschnitter,male,white
490,Maria Elizabeth Strohschnitter,female,white
491,Peter  Paul,male,white
492,John  Strohschnitter,male,white
493,1796,unknown,white
494,Conrath Haupt,unknown,white
495,Magdalena  Haupt,female,white
496,Jacob Phillips,male,white
497,Sara  Philips,female,white
498,Nicolaus Brosius,male,white
499,Adam Hetterich,male,white
500,Maria Greta Hetterich,female,white
501,Johannes  Brosius,male,white
502,Jacob Hetterich,male,white
503,Maria Margaret Hetterich,female,white
504,Michael Kopenhaffer,male,white
505,Koppenheffer  154,unknown,white
506,Michael  Koppenheffer,male,white
507,Michael Thill,male,white
508,Magdalena  Thill,female,white
509,Abraham  Brosius,male,white
510,Jacob Eister,male,white
511,Catharina  Eister,female,white
512,Jacob Klock,male,white
513,Anton Werrn,male,white
514,Johannes Maurer,male,white
515,Georg Greib,male,white
516,Sara  Greib,female,white
517,Philipiana  Eister,unknown,white
518,Philip Dhill,male,white
519,Magdalena  Dhill,female,white
520,Catharina  Werrn,female,white
521,Catarina Schreckengast,female,white
522,Catharina  Klock,female,white
523,Peter  Klock,male,white
524,Andeas  Reitz,male,white
525,Johannes Henrich Schreckengast,male,white
526,Samuel  Dresher,male,white
527,Johannes  Werrn,male,white
528,Adam Rehbock,male,white
529,Adam  Rebock,male,white
530,Christian Roth,male,white
531,Bernert  Kerchstetter,unknown,white
532,Elizabeth  Maurer,female,white
533,Michael  Roth,male,white
534,1797,unknown,white
535,Mateias Kobenhaffer,unknown,white
536,Susannah  Koppenheffer,female,white
537,Johannes  Koppenheffer,male,white
538,Gottfried Thomas,male,white
539,Johann Schafer,male,white
540,Margretha  Schaefer,female,white
541,Georg  Furst,male,white
542,Lenhart Kerstetter,unknown,white
543,Susannah  Gehart,female,white
544,Abraham Brosius,male,white
545,Maria Catherine Brosius,female,white
546,Jacob Austerly,male,white
547,Johannes Hase,male,white
548,Catharina  Hase,female,white
549,Christofel  Dunkelberger,male,white
550,Lenert Kaufmann,male,white
