id,name,gender
208,Stintie Corsen,unknown
209,Margriet Gerritz,mostly_female
210,Hendrick Rycke,male
211,Ida Jacobs,female
212,Thomas Paris,male
213,Janitie Paris,unknown
214,Agatha Elbertsz Stoothoff,female
215,Simon Aardsz van der Hard,male
216,Geertie Aardsz van der Hard,unknown
217,Jan Damen,male
218,Sophia Martens,female
219,Catalina Teunis Bogard,female
220,Arend Pral,male
221,Maria Pral,female
222,Stoffel Jans Romein,male
223,Thomas Heckkon,male
224,Elizabeth of Jam,female
225,Peter Hendriksz,male
226,Annetje Jurianse,unknown
227,Daniel Stillwell,male
228,Maria Stillwell,female
229,Hendrick Willemsz,male
230,Maritie Adrianse,unknown
231,Gisbrecht Jansz van Dyk,unknown
232,Sophia Jansz,female
233,Bourgon Broucard,unknown
234,Catharina Broucard,female
235,Barent Jurianse,unknown
236,Aeltie Stevens van Voorhees,unknown
237,Cornelius Barendz Teunes,male
238,Cornelia Hendriks Brinkhorst,female
239,Hendrick Matthys Smak,male
240,Annatie Tilemans,unknown
241,Laurens Cornelis,male
242,Margriet Barends,mostly_female
243,Joachim Gulik,male
244,Magdalena Teunis van Pelt,female
245,Peter Schamp,male
246,Janitie Dirks,unknown
247,Hildegond Roemers,unknown
248,Gerardus Beekman,male
249,Magdalena Abeel,female
250,Hendrick Teunisz,male
251,Annetje Meinards,unknown
252,Jan Karsten,male
253,Maria Elias Daas,female
254,Peter Jansz Loisen,male
255,Sara Kolfs,female
256,Gerrit Lubbertsz,mostly_male
257,Geertruid Willemsz,unknown
258,Joost Casparsz,male
259,Janitie Hansz,unknown
260,Sara Monfort,female
261,Geertie Harmans,unknown
262,Gerrit Christoffelsz,mostly_male
263,Elizabeth Cornelis,female
264,Harmptje Jansz,unknown
265,Jan Peterz Makelie,male
266,Harman van Bursum,unknown
267,Wybrecht Hendriksz,unknown
268,Thomas Willet,male
269,Hilletie Elbertsz Stoothoff,unknown
270,Dirk Jans Veerman,male
271,Janitie Monfort,unknown
272,Jan Hasbeek,male
273,Anna Duyo,female
274,Peter Duyo,male
275,Agnietje Vieque,unknown
276,Melchert Casparsz,male
277,Geertie Bartholds from the other side,unknown
278,Gisbrecht Mathysz,unknown
279,Ferdinand van Sicklen,male
280,Eva Antonis,female
281,Karel Jansz van Dyk,male
282,Elizabeth van der Hard,female
283,Swaan a Negro,unknown
284,Christina a Negro,female
285,Maria Gransen,female
286,Annetje Bocquet,unknown
287,Paulus,male
288,Elizabeth Paulus,female
289,Hendrick Jansz van Dyk,male
290,Jacob Peters,male
291,Maritie Adams Brower,unknown
292,Evertje Jansz,unknown
293,Laurens Jurriansz HoforStof,male
294,Jan Clement,male
295,Maria Bocquet,female
296,Reinier Jansz,male
297,Elizabeth van Ravestein,female
298,Hendrick Claasz Vechten,male
299,Janitie of Bedford,unknown
300,Dirk Jansz Hoogland,male
301,Annetje Feddens,unknown
302,Cornelius Corsz Vroom,male
303,Maritie Jacobs van der Grift,unknown
304,Thomas Jansz van Dyk,male
305,Francois DePui,unknown
306,Jan Barends,male
307,Maritie Simons van Arsdalen,unknown
308,Jaques Guyon,unknown
309,Sara,female
310,Jan Martens,male
311,Janitie Stevens van Voorhees,unknown
312,Albert Stevens van Voorhees,male
313,Hilletie Reiniers Wizzelpennig,unknown
314,Antonis van Pelt,male
315,Abraham Joris Brinkerhoff,male
316,Aaltie Stryker,unknown
317,Jan van Cleeft,male
318,Engeltie van Kleef,unknown
319,David De Mares,male
320,Rachel Corsen,female
321,Francois Abramsz,unknown
322,Lucretia Hendriksz,female
323,Aeltie Paulus van der Beek,unknown
324,Simon Hanse,male
325,Maria Frederiks Lubbertse,female
326,Jan Jansz van Dyk,male
327,Teuntje Tice van Pelt,female
328,Volkhert Hansz,unknown
329,Sara Elbertsz Stoothoff,female
330,Artie Boogaard,mostly_male
331,Cors Vonk,unknown
332,Magdalena Vonk,female
333,Geertie Simons,unknown
334,Jan Barendsz van Driest,male
335,Janitie Willems van Barkeloo,unknown
336,Dirk Jansz Sutphin,male
337,Claes Jans Romein,male
338,Styntjen Alberts,unknown
339,Frederick Hendricks van Leeuwen,male
340,Dina Jans,female
341,Rudolph Marten Schenk,male
342,Leffert Peters,male
343,Abigail Aukes,female
344,Barnardus Hassing,unknown
345,Aeltie van Couwenhoven,unknown
346,Sitie Barends,unknown
347,William Appelberg,male
348,Debora Jans Buys,female
349,Volkert Dirks,male
350,Annetje Philips,unknown
351,Gerbrand Klaasz,male
352,Maritie Klaas,unknown
353,Mattheus Brouwer,unknown
354,Johannes Rees,male
355,Jacobje Jansz,female
356,Michael Parmentier,male
357,Neeltje Damen,female
358,Peter Stryker,male
359,Annatie Barends,unknown
360,Hieronymus De Rapalie,male
361,Annatie Teunisz,unknown
362,Jan Tice,male
363,Geertie Jansen,unknown
364,William Willemsz Bennet,male
365,Mayke Peters Wyckof,female
366,Wouter Gysbrechtz Verschuur,male
367,Dorothea Callier,female
368,Emmetie Willemsz,unknown
369,Meinard Courten,male
370,Maria Pia,female
371,Johannes Willemsz,male
372, Willemsz,unknown
373,Rem Remsz,male
374,Maritie van der Bild,unknown
375,Emmetie Aukes,unknown
376,Josias Jansz Drets,unknown
377,Aeltie Brouwer,unknown
378,Annatie van Dyck,unknown
379,Jan Roelofs Sebering,male
380,Adriantie Polhemius,unknown
381,Stoffel Probasco,male
382,Ida Stryker,female
383,Joseph Golder,male
384,Trintie Gillis,unknown
385,Hendrick Jansen,male
386,Maritie Joris,unknown
387,Geertie Cornelis,unknown
388,William Claasz,male
389,Elsie Corsen,female
390,Jan Remsz,male
391,Maritie Damen,unknown
392,Antoine Wanshaar,male
393,Maritie Herberts,unknown
394,Roelof Verkerk,male
395,Catharina Simones,female
396,Jan Marten Schenk,male
397,Emmetie Rems Peters,unknown
398,Aard Verkerk,male
399,Gratiosa Verkerk,unknown
400,Cornelius Jansz van Dyk,male
401,Geertie Bloodgood,unknown
402,Gisbert Tice,male
403,William van Cowenhoven,male
404,Maritie Kouwenhoven,unknown
405,Hendrick Tice,male
406,Sander Egbertsz,male
407,Elsie Peters,female
408,Lucas Tunisz Coevors,male
409,Barbara Sprong,female
410,Cornelius Sebring,male
411,Aeltie Frederiks,unknown
412,Willemtie Kinne,unknown
413,Maria Adrianse,female
414,Stintie Alberts,unknown
415,Jan Mesurol,male
416,Maritie Teunis Couvers,unknown
417,Maria Bennet,female
418,William Appelby,male
419,Debora Buys,female
420,Jan Cornelis Damen,male
421,Frederick van Leeuwen,male
422,Jan van Dyck,male
423,Lambrecht Jansz,unknown
424,Geertruid Bartels,unknown
425,Josias Dratz,unknown
426,Landolph Evans,unknown
427,Maritie Youngs,unknown
428,Geertie Reiners,unknown
429,Jan Jansen,male
430,Dirk Hoogland,male
431,Simon van der Hard,male
432,Annatie Mynders,unknown
433,Martin Peters Wyckof,male
434,Hanna Willemsz,female
